vote_id,user_id,target_type,target_id,value,created_at
V0003958,U02428,post,P000369,1,2025-01-22T03:17:31
V0011121,U02313,post,P002367,-1,2025-01-22T04:15:11
V0009065,U02318,post,P000389,1,2025-01-22T04:16:35
V0000886,U02733,post,P001012,1,2025-01-22T04:41:30
V0013782,U01334,comment,CM0001208,1,2025-01-22T04:55:23
V0002720,U00673,post,P002600,-1,2025-01-22T05:47:52
V0005576,U01514,post,P001513,1,2025-01-22T08:17:49
V0008598,U00907,post,P000618,1,2025-01-22T11:09:43
V0000980,U00106,post,P001097,1,2025-01-22T11:22:58
V0010360,U00145,post,P002613,1,2025-01-22T11:47:54
V0000432,U02410,post,P001722,-1,2025-01-22T16:59:20
V0012817,U02902,post,P003275,1,2025-01-22T17:01:59
V0009798,U01698,post,P002945,1,2025-01-22T17:04:07
V0014872,U01959,post,P002041,1,2025-01-22T19:11:16
V0000708,U01087,post,P001349,1,2025-01-22T20:34:45
V0006568,U01005,comment,CM0001153,1,2025-01-22T21:09:33
V0011270,U02579,comment,CM0005673,1,2025-01-22T23:48:30
V0009787,U01992,post,P000389,1,2025-01-22T23:56:34
V0007688,U00155,post,P001076,1,2025-01-23T00:03:41
V0013005,U01626,comment,CM0006090,1,2025-01-23T00:06:16
V0009647,U00623,post,P002196,1,2025-01-23T00:19:01
V0008525,U00605,post,P003394,1,2025-01-23T01:14:07
V0004166,U02108,post,P003711,1,2025-01-23T03:25:28
V0010014,U00405,post,P000061,1,2025-01-23T04:12:22
V0000898,U00522,post,P002586,1,2025-01-23T04:36:05
V0009019,U01503,post,P001431,1,2025-01-23T04:43:06
V0005638,U00381,post,P000159,1,2025-01-23T04:46:44
V0004803,U01012,comment,CM0000464,-1,2025-01-23T05:39:09
V0002417,U02426,comment,CM0001852,1,2025-01-23T06:24:49
V0012675,U02523,post,P001911,1,2025-01-23T07:50:53
V0003662,U00880,post,P002114,1,2025-01-23T08:37:59
V0009478,U02053,post,P002707,1,2025-01-23T12:54:08
V0003145,U01864,post,P000043,1,2025-01-23T14:34:42
V0014982,U01899,post,P001246,1,2025-01-23T14:38:27
V0008040,U02731,comment,CM0005051,-1,2025-01-23T16:30:32
V0011224,U01868,comment,CM0001646,1,2025-01-23T17:12:18
V0007917,U02976,comment,CM0003007,1,2025-01-23T17:57:37
V0002888,U02891,post,P001100,1,2025-01-23T20:04:46
V0014400,U00870,comment,CM0005694,1,2025-01-23T20:41:10
V0003432,U00856,post,P001920,1,2025-01-23T21:38:44
V0014426,U02714,comment,CM0000909,1,2025-01-24T00:06:06
V0005124,U02018,post,P000715,1,2025-01-24T00:31:14
V0005095,U01148,post,P000197,1,2025-01-24T01:04:35
V0007643,U02489,post,P001661,1,2025-01-24T01:40:41
V0008821,U00368,post,P003275,1,2025-01-24T01:41:17
V0002542,U02656,post,P002305,1,2025-01-24T04:18:14
V0005664,U02303,post,P002565,1,2025-01-24T04:18:19
V0006501,U01743,post,P001702,1,2025-01-24T05:24:24
V0012446,U01413,comment,CM0003018,1,2025-01-24T07:01:41
V0001492,U00963,post,P001009,1,2025-01-24T12:55:16
V0000824,U02840,post,P000091,-1,2025-01-24T15:28:15
V0009413,U02655,post,P003559,1,2025-01-24T16:27:07
V0012626,U00690,post,P002914,1,2025-01-24T16:44:14
V0002179,U01793,comment,CM0003766,1,2025-01-24T17:33:54
V0008568,U00373,post,P002328,-1,2025-01-24T18:17:15
V0007343,U02652,post,P000441,1,2025-01-24T19:43:16
V0010059,U01893,post,P002729,1,2025-01-24T20:59:06
V0005245,U00157,comment,CM0004859,-1,2025-01-24T21:08:29
V0005277,U00132,post,P002994,1,2025-01-24T21:34:34
V0005988,U02030,post,P001815,1,2025-01-24T21:48:14
V0014092,U02228,post,P002067,1,2025-01-24T22:04:20
V0008922,U01668,post,P000562,1,2025-01-24T23:29:19
V0012545,U02931,post,P003585,1,2025-01-25T02:33:57
V0006197,U00818,post,P002493,1,2025-01-25T04:26:13
V0009082,U00533,comment,CM0000796,1,2025-01-25T04:41:34
V0008655,U01388,comment,CM0006517,1,2025-01-25T04:45:13
V0010529,U02928,post,P002100,1,2025-01-25T05:56:07
V0010515,U01578,post,P002475,1,2025-01-25T07:16:18
V0004331,U02088,post,P001075,1,2025-01-25T07:57:12
V0007379,U01759,comment,CM0001490,1,2025-01-25T10:11:18
V0011811,U00254,post,P001611,1,2025-01-25T19:59:13
V0001690,U00910,post,P003247,1,2025-01-25T22:08:18
V0009871,U00608,post,P003172,1,2025-01-25T22:20:33
V0010252,U00250,comment,CM0000102,1,2025-01-25T22:20:46
V0010655,U00032,post,P003289,1,2025-01-25T22:26:51
V0006218,U02232,post,P000672,-1,2025-01-25T23:06:50
V0011605,U01315,post,P003506,1,2025-01-25T23:52:34
V0004000,U02597,post,P000228,1,2025-01-26T00:28:14
V0011034,U02636,post,P000367,1,2025-01-26T01:05:35
V0005055,U02184,post,P001256,1,2025-01-26T01:11:36
V0014337,U01378,comment,CM0006742,1,2025-01-26T01:35:37
V0009173,U01623,post,P003217,-1,2025-01-26T01:54:38
V0014817,U01731,post,P002869,1,2025-01-26T02:40:11
V0009281,U01065,comment,CM0006462,1,2025-01-26T03:07:22
V0005374,U01569,comment,CM0006362,1,2025-01-26T03:34:58
V0002128,U01545,post,P001708,1,2025-01-26T04:39:07
V0009258,U00190,comment,CM0006592,1,2025-01-26T06:55:46
V0012082,U02014,post,P001141,-1,2025-01-26T06:57:58
V0005963,U01525,post,P003465,1,2025-01-26T07:04:17
V0014832,U02081,comment,CM0002089,1,2025-01-26T07:21:43
V0002955,U01237,comment,CM0001920,1,2025-01-26T10:08:48
V0003019,U01220,post,P002535,1,2025-01-26T11:56:56
V0010102,U00632,comment,CM0000134,1,2025-01-26T13:03:49
V0003788,U00809,comment,CM0006940,1,2025-01-26T14:29:55
V0012551,U00013,post,P002052,1,2025-01-26T14:46:40
V0007977,U02516,comment,CM0005381,1,2025-01-26T14:46:41
V0012078,U01311,post,P000416,1,2025-01-26T15:28:41
V0003190,U02266,post,P000905,1,2025-01-26T16:39:28
V0009602,U00626,comment,CM0001077,1,2025-01-26T19:52:40
V0014218,U00274,post,P003223,1,2025-01-26T21:44:42
V0013127,U00462,comment,CM0000595,1,2025-01-26T21:48:33
V0008491,U02934,comment,CM0002523,1,2025-01-27T02:37:53
V0003228,U02603,post,P002932,-1,2025-01-27T03:50:03
V0010933,U02592,post,P001077,1,2025-01-27T04:20:52
V0002302,U00648,post,P000576,-1,2025-01-27T06:30:22
V0014125,U01639,post,P000678,1,2025-01-27T06:38:19
V0013771,U00041,post,P001639,1,2025-01-27T07:07:24
V0007102,U01468,comment,CM0005067,1,2025-01-27T07:32:12
V0009536,U01192,post,P001984,1,2025-01-27T08:23:20
V0003118,U01869,comment,CM0001811,1,2025-01-27T10:15:12
V0005632,U02116,comment,CM0002768,1,2025-01-27T13:29:14
V0006172,U01505,comment,CM0003794,1,2025-01-27T13:38:01
V0001435,U00669,comment,CM0000325,1,2025-01-27T14:07:51
V0014424,U02374,comment,CM0006659,1,2025-01-27T15:18:50
V0011096,U01244,comment,CM0004905,1,2025-01-27T16:10:29
V0001949,U02164,post,P001713,1,2025-01-27T17:31:50
V0005159,U00582,post,P002151,1,2025-01-27T18:23:29
V0011372,U01610,comment,CM0002177,1,2025-01-27T18:41:20
V0009459,U02589,post,P001343,1,2025-01-27T21:23:17
V0008981,U01372,post,P002736,1,2025-01-27T23:24:10
V0007620,U00138,post,P001186,1,2025-01-28T02:37:45
V0001350,U02620,post,P003147,1,2025-01-28T03:05:42
V0005000,U00216,comment,CM0005079,1,2025-01-28T03:45:04
V0003292,U00028,post,P001815,1,2025-01-28T04:08:31
V0013534,U01156,post,P000932,1,2025-01-28T05:25:44
V0002091,U00159,post,P001260,1,2025-01-28T08:24:25
V0002071,U00372,post,P003147,1,2025-01-28T08:42:39
V0011520,U02442,post,P003539,1,2025-01-28T09:42:56
V0005065,U00320,post,P003443,1,2025-01-28T13:50:11
V0010573,U01106,post,P002764,1,2025-01-28T15:18:01
V0010764,U02800,post,P002825,1,2025-01-28T15:58:26
V0006815,U02596,post,P002295,1,2025-01-28T17:31:03
V0010894,U01358,post,P001932,1,2025-01-28T17:47:28
V0000277,U01575,post,P003957,1,2025-01-28T18:11:41
V0009999,U00886,post,P000972,1,2025-01-28T18:31:10
V0000887,U01384,post,P001786,1,2025-01-28T19:47:17
V0005663,U02328,post,P001421,1,2025-01-28T20:22:41
V0005773,U00015,post,P002102,1,2025-01-28T20:43:24
V0013346,U02669,post,P000369,1,2025-01-28T21:56:48
V0011048,U01639,comment,CM0005567,1,2025-01-29T00:58:27
V0006050,U02238,post,P003522,1,2025-01-29T02:11:26
V0001565,U01381,post,P002312,1,2025-01-29T02:53:11
V0011216,U01415,post,P003719,1,2025-01-29T03:05:35
V0001737,U02450,post,P001198,1,2025-01-29T03:12:05
V0007830,U00946,comment,CM0001502,1,2025-01-29T05:22:52
V0001754,U02354,comment,CM0003857,-1,2025-01-29T06:31:00
V0009122,U01868,post,P002186,1,2025-01-29T07:22:04
V0006690,U02679,post,P002349,-1,2025-01-29T08:00:54
V0007936,U00111,post,P001245,1,2025-01-29T08:23:09
V0003139,U00126,post,P002739,1,2025-01-29T08:49:23
V0005280,U00177,post,P001368,1,2025-01-29T09:44:13
V0008283,U02203,post,P001926,1,2025-01-29T10:41:11
V0002345,U02397,post,P000577,1,2025-01-29T11:22:08
V0010600,U00381,post,P002313,1,2025-01-29T16:18:33
V0000481,U02319,comment,CM0003200,-1,2025-01-29T16:37:22
V0002529,U01052,post,P001787,-1,2025-01-29T16:55:01
V0004026,U00799,post,P002448,1,2025-01-29T18:28:02
V0010257,U01299,post,P004000,1,2025-01-29T19:14:45
V0006973,U02542,post,P003247,1,2025-01-29T23:36:29
V0000249,U01493,post,P003716,1,2025-01-30T00:42:12
V0000374,U02592,post,P001279,1,2025-01-30T01:02:01
V0012724,U02239,comment,CM0004174,1,2025-01-30T01:35:47
V0011547,U01617,post,P001639,1,2025-01-30T01:53:18
V0006705,U02387,post,P003740,1,2025-01-30T02:38:11
V0009024,U01643,post,P002474,1,2025-01-30T03:55:33
V0006751,U00763,comment,CM0005492,1,2025-01-30T04:26:23
V0013471,U02196,post,P000181,1,2025-01-30T04:42:27
V0014145,U02158,comment,CM0006247,1,2025-01-30T05:47:00
V0000506,U02985,post,P002013,1,2025-01-30T06:51:00
V0009689,U01261,comment,CM0001569,1,2025-01-30T08:55:36
V0007828,U02076,comment,CM0005739,1,2025-01-30T09:12:15
V0012052,U00587,post,P000089,1,2025-01-30T09:37:59
V0012907,U01992,post,P003307,1,2025-01-30T13:50:25
V0010390,U02917,comment,CM0002263,1,2025-01-30T14:21:55
V0005508,U00651,post,P000279,1,2025-01-30T14:52:21
V0007582,U01793,comment,CM0004830,1,2025-01-30T15:55:44
V0003801,U02704,post,P001237,1,2025-01-30T15:55:59
V0010296,U00201,post,P002120,1,2025-01-30T16:19:40
V0007239,U01957,post,P001953,1,2025-01-30T17:31:33
V0003571,U00019,post,P002056,1,2025-01-30T19:03:02
V0000503,U00370,comment,CM0003537,1,2025-01-30T19:08:02
V0003671,U01401,post,P003315,1,2025-01-30T19:14:55
V0004913,U02515,post,P002334,1,2025-01-30T19:24:21
V0008514,U01537,post,P001322,1,2025-01-30T20:28:58
V0014506,U00642,post,P000855,1,2025-01-30T21:36:34
V0008685,U01058,post,P002812,1,2025-01-31T01:14:56
V0001835,U01346,post,P003730,1,2025-01-31T02:41:44
V0008690,U02157,post,P000015,1,2025-01-31T03:05:04
V0003488,U00230,post,P001005,1,2025-01-31T03:09:04
V0003487,U01186,post,P001944,-1,2025-01-31T04:38:32
V0005484,U02354,post,P003757,1,2025-01-31T05:24:53
V0001108,U02488,post,P003497,1,2025-01-31T05:37:23
V0004468,U01845,post,P002979,1,2025-01-31T07:10:19
V0003359,U02587,comment,CM0000119,1,2025-01-31T10:34:45
V0011728,U00498,post,P000487,1,2025-01-31T11:15:57
V0006422,U01043,post,P002292,-1,2025-01-31T12:18:35
V0004082,U00415,post,P002804,1,2025-01-31T12:44:58
V0004094,U01004,post,P000045,1,2025-01-31T12:47:05
V0006456,U01130,comment,CM0005620,1,2025-01-31T17:18:11
V0014834,U01255,post,P002404,1,2025-01-31T18:43:46
V0004656,U02101,comment,CM0005234,1,2025-01-31T21:14:40
V0000994,U02239,comment,CM0004049,1,2025-01-31T22:03:26
V0012468,U00922,comment,CM0002265,1,2025-01-31T22:24:24
V0009344,U01937,post,P001280,1,2025-01-31T22:32:09
V0008016,U02132,post,P003429,1,2025-01-31T23:09:35
V0005518,U00220,post,P000895,1,2025-01-31T23:16:27
V0004397,U00784,comment,CM0002098,1,2025-02-01T03:43:42
V0000043,U02393,comment,CM0004182,1,2025-02-01T04:37:18
V0012368,U02937,post,P000372,1,2025-02-01T05:34:49
V0007374,U01266,post,P001151,1,2025-02-01T13:22:36
V0006707,U00841,post,P003208,1,2025-02-01T13:25:35
V0010919,U02878,post,P003241,1,2025-02-01T14:36:23
V0012649,U01593,post,P002565,1,2025-02-01T14:59:01
V0007585,U02675,post,P001718,1,2025-02-01T15:46:49
V0010143,U01724,post,P003203,1,2025-02-01T17:19:55
V0007705,U02389,post,P002242,1,2025-02-01T19:32:39
V0006500,U00858,post,P002647,1,2025-02-01T20:05:24
V0001810,U01682,post,P002333,1,2025-02-01T21:35:17
V0001159,U01899,post,P002878,1,2025-02-01T22:04:20
V0012658,U00250,post,P002279,1,2025-02-02T00:09:15
V0002850,U00655,post,P002845,1,2025-02-02T00:42:00
V0014068,U00497,post,P002731,1,2025-02-02T00:45:03
V0003298,U01673,comment,CM0001073,1,2025-02-02T01:01:41
V0013867,U02446,post,P003883,1,2025-02-02T01:59:03
V0004242,U00532,post,P003670,1,2025-02-02T02:23:56
V0005857,U02284,post,P000102,1,2025-02-02T03:54:11
V0008126,U00027,post,P000768,1,2025-02-02T07:36:55
V0002498,U00814,comment,CM0002691,1,2025-02-02T08:46:27
V0009939,U00008,post,P000214,1,2025-02-02T09:40:34
V0000526,U02198,post,P000444,1,2025-02-02T11:34:32
V0012373,U02260,post,P003489,1,2025-02-02T12:48:38
V0000517,U02765,comment,CM0004258,-1,2025-02-02T13:04:38
V0008917,U00447,comment,CM0005906,1,2025-02-02T13:30:37
V0005096,U02944,comment,CM0006185,1,2025-02-02T16:10:26
V0003916,U01430,comment,CM0003316,-1,2025-02-02T20:05:44
V0014859,U01177,comment,CM0000365,1,2025-02-02T22:05:24
V0002463,U01764,post,P000137,1,2025-02-02T22:40:57
V0008743,U02568,post,P000707,1,2025-02-02T23:03:38
V0007154,U02884,post,P001231,1,2025-02-03T00:42:20
V0012101,U02156,post,P000922,1,2025-02-03T03:41:10
V0014024,U02165,post,P002019,1,2025-02-03T04:01:09
V0007353,U02553,post,P002377,1,2025-02-03T06:42:54
V0012126,U00976,post,P000581,1,2025-02-03T09:17:07
V0001427,U02948,post,P000330,1,2025-02-03T11:02:51
V0011688,U02442,post,P003814,1,2025-02-03T11:05:50
V0009522,U02436,post,P003177,1,2025-02-03T13:08:38
V0000325,U00583,post,P003871,1,2025-02-03T13:40:10
V0013881,U02961,comment,CM0004420,1,2025-02-03T14:11:03
V0012570,U01467,post,P003448,1,2025-02-03T15:39:03
V0013408,U01837,post,P000630,1,2025-02-03T15:53:00
V0000873,U02733,post,P002517,1,2025-02-03T16:33:53
V0004003,U01440,comment,CM0003341,1,2025-02-03T17:28:58
V0014825,U02810,post,P000813,1,2025-02-03T17:54:24
V0003706,U01815,post,P002723,1,2025-02-03T18:45:02
V0003685,U02231,comment,CM0006708,1,2025-02-03T19:41:15
V0001436,U02637,post,P003839,1,2025-02-03T22:31:37
V0008387,U00162,comment,CM0000522,1,2025-02-03T22:53:08
V0012345,U01883,post,P001173,1,2025-02-03T23:27:06
V0003707,U00700,comment,CM0005923,1,2025-02-03T23:47:21
V0008521,U00799,comment,CM0001576,1,2025-02-04T00:04:56
V0003550,U00953,post,P000165,1,2025-02-04T01:22:07
V0004745,U02435,post,P001167,1,2025-02-04T02:19:24
V0004551,U02857,post,P002056,1,2025-02-04T03:06:42
V0009645,U00074,post,P003982,1,2025-02-04T03:16:30
V0003088,U00064,comment,CM0004452,1,2025-02-04T04:22:32
V0010666,U01244,comment,CM0005056,1,2025-02-04T04:37:50
V0012547,U00835,post,P001921,1,2025-02-04T04:58:06
V0003864,U02216,post,P003715,1,2025-02-04T06:41:00
V0014599,U01032,post,P002200,1,2025-02-04T08:03:53
V0008351,U01529,post,P003456,1,2025-02-04T08:27:45
V0012818,U02362,post,P002803,1,2025-02-04T11:22:59
V0013388,U00573,post,P003662,1,2025-02-04T11:34:42
V0011992,U01991,post,P001553,1,2025-02-04T12:47:55
V0013446,U00409,post,P003208,1,2025-02-04T12:52:46
V0000892,U01178,post,P002421,1,2025-02-04T14:25:32
V0011556,U00774,comment,CM0003890,1,2025-02-04T14:43:05
V0009484,U01555,post,P001929,1,2025-02-04T14:48:47
V0013442,U02726,comment,CM0004952,1,2025-02-04T15:10:06
V0001267,U02171,comment,CM0005004,1,2025-02-04T19:17:33
V0012115,U02611,post,P002389,1,2025-02-04T19:19:32
V0012150,U00698,post,P000157,1,2025-02-04T20:13:26
V0000299,U02920,post,P001701,1,2025-02-04T21:01:46
V0004557,U02113,post,P000445,1,2025-02-04T23:15:46
V0010814,U00979,comment,CM0002290,1,2025-02-04T23:25:44
V0009564,U00398,post,P001363,1,2025-02-05T00:24:00
V0008884,U02862,comment,CM0000994,1,2025-02-05T00:38:28
V0008696,U02577,post,P003551,1,2025-02-05T01:18:40
V0014152,U02068,post,P001674,1,2025-02-05T03:14:23
V0000103,U01204,post,P003378,1,2025-02-05T04:27:04
V0006458,U01460,comment,CM0004693,1,2025-02-05T05:35:35
V0009700,U01782,post,P003328,1,2025-02-05T06:37:11
V0006208,U02510,comment,CM0004360,-1,2025-02-05T08:25:40
V0013632,U00171,post,P002026,1,2025-02-05T09:13:07
V0014496,U02097,post,P001077,1,2025-02-05T10:04:24
V0014655,U00883,post,P003116,1,2025-02-05T11:56:22
V0007065,U01050,post,P000333,-1,2025-02-05T12:20:05
V0005300,U01508,post,P000235,1,2025-02-05T12:29:17
V0012306,U00857,post,P002340,1,2025-02-05T15:35:41
V0014742,U00323,post,P001974,1,2025-02-05T19:07:30
V0005710,U00107,post,P003584,1,2025-02-05T19:09:23
V0004561,U00837,post,P000735,1,2025-02-05T19:09:32
V0005358,U00922,post,P003628,1,2025-02-05T20:07:12
V0001223,U01744,comment,CM0002954,-1,2025-02-05T20:08:15
V0008445,U02841,post,P001781,1,2025-02-05T22:11:50
V0007679,U00339,post,P001545,-1,2025-02-05T22:13:20
V0007648,U00520,post,P000333,1,2025-02-05T23:19:41
V0001443,U01302,post,P002394,1,2025-02-06T00:54:37
V0009260,U01178,post,P003964,1,2025-02-06T01:22:48
V0009238,U01448,comment,CM0000126,-1,2025-02-06T01:29:16
V0008462,U00805,post,P003175,1,2025-02-06T01:56:43
V0002898,U00357,comment,CM0000050,1,2025-02-06T02:02:19
V0001276,U00820,post,P001875,1,2025-02-06T02:11:41
V0009785,U00671,post,P001181,-1,2025-02-06T03:18:23
V0001661,U01160,post,P002843,1,2025-02-06T03:57:08
V0001335,U02499,post,P000690,1,2025-02-06T05:31:23
V0007562,U02700,post,P000795,1,2025-02-06T06:17:08
V0003831,U00581,post,P001636,1,2025-02-06T07:30:02
V0009068,U00092,post,P002124,1,2025-02-06T08:17:05
V0006378,U00237,post,P001419,1,2025-02-06T08:43:46
V0002600,U00981,post,P002071,1,2025-02-06T08:54:13
V0002537,U02494,post,P002406,1,2025-02-06T09:09:49
V0000371,U02583,post,P003871,1,2025-02-06T09:57:11
V0003941,U02354,post,P003060,1,2025-02-06T11:40:04
V0009673,U00834,comment,CM0002653,1,2025-02-06T12:05:08
V0010627,U00987,post,P001505,1,2025-02-06T12:30:14
V0009297,U02386,post,P001899,1,2025-02-06T13:09:48
V0005184,U00550,post,P002975,1,2025-02-06T13:13:51
V0013155,U02655,post,P000673,1,2025-02-06T13:28:59
V0010033,U01066,post,P000424,1,2025-02-06T13:43:19
V0005476,U02976,post,P002511,1,2025-02-06T14:34:05
V0009608,U01735,post,P003776,1,2025-02-06T15:35:54
V0003262,U01095,post,P003872,1,2025-02-06T16:08:21
V0013988,U02575,post,P003562,1,2025-02-06T16:46:08
V0004857,U01670,comment,CM0001819,1,2025-02-06T20:02:51
V0012932,U00451,post,P003579,1,2025-02-06T20:47:12
V0006345,U01696,post,P001319,1,2025-02-06T21:24:44
V0002947,U01792,post,P003985,1,2025-02-06T22:18:30
V0013042,U01450,post,P003500,1,2025-02-07T00:45:38
V0005103,U02189,post,P000496,1,2025-02-07T01:11:22
V0000442,U01081,post,P002139,1,2025-02-07T04:24:32
V0003193,U00291,post,P001479,1,2025-02-07T05:33:11
V0000394,U02507,post,P002683,1,2025-02-07T07:58:40
V0010035,U01638,post,P002910,1,2025-02-07T08:57:40
V0002864,U01918,comment,CM0006943,-1,2025-02-07T09:24:52
V0000208,U00736,post,P002410,1,2025-02-07T09:28:58
V0001383,U01840,comment,CM0004841,1,2025-02-07T10:31:01
V0009230,U00570,post,P000646,1,2025-02-07T11:21:21
V0005991,U01661,post,P001224,1,2025-02-07T12:07:13
V0004488,U01215,post,P000207,1,2025-02-07T13:42:48
V0002819,U02809,comment,CM0003468,1,2025-02-07T13:47:13
V0002543,U02920,comment,CM0003405,1,2025-02-07T17:47:42
V0000732,U01627,comment,CM0004552,1,2025-02-07T19:52:32
V0011434,U01925,post,P003870,-1,2025-02-07T20:00:29
V0003847,U00729,post,P002638,1,2025-02-08T00:45:18
V0000473,U02068,post,P000607,1,2025-02-08T01:22:32
V0002725,U01428,post,P000753,1,2025-02-08T02:14:59
V0010192,U02441,post,P001684,1,2025-02-08T04:22:34
V0014458,U01043,post,P001974,1,2025-02-08T05:37:53
V0007135,U00532,post,P000162,1,2025-02-08T05:57:13
V0005480,U01236,post,P000195,1,2025-02-08T06:09:59
V0007713,U01605,post,P000096,1,2025-02-08T06:10:01
V0005142,U00347,post,P000261,1,2025-02-08T06:13:18
V0007888,U01975,post,P002801,1,2025-02-08T06:17:08
V0012348,U01563,comment,CM0001993,-1,2025-02-08T06:33:45
V0005501,U01524,post,P001635,1,2025-02-08T07:37:43
V0011808,U02074,post,P002357,1,2025-02-08T08:02:26
V0012175,U01677,post,P001116,1,2025-02-08T08:13:32
V0014879,U02417,post,P002954,1,2025-02-08T10:24:29
V0011715,U02407,post,P000300,1,2025-02-08T10:58:04
V0002439,U01292,post,P000759,1,2025-02-08T11:22:01
V0004659,U00341,post,P000308,1,2025-02-08T11:25:57
V0009107,U00008,post,P002151,1,2025-02-08T11:29:13
V0007469,U02136,comment,CM0002509,-1,2025-02-08T13:38:53
V0010633,U02164,post,P003352,-1,2025-02-08T14:34:50
V0010350,U00051,post,P002068,1,2025-02-08T18:51:41
V0008430,U01120,post,P002048,1,2025-02-08T19:56:56
V0008809,U02279,post,P003841,1,2025-02-08T20:48:30
V0000634,U01971,comment,CM0002389,1,2025-02-08T21:15:19
V0013504,U01868,post,P001631,1,2025-02-08T21:54:36
V0009947,U00325,comment,CM0006723,1,2025-02-08T22:58:08
V0010384,U00200,post,P002926,1,2025-02-08T23:48:23
V0006603,U02058,post,P000071,1,2025-02-09T00:21:03
V0012214,U02446,comment,CM0002681,-1,2025-02-09T00:50:51
V0008295,U00734,comment,CM0001148,1,2025-02-09T00:58:43
V0014108,U01497,comment,CM0002883,-1,2025-02-09T04:44:06
V0010563,U01076,post,P001296,-1,2025-02-09T05:02:22
V0010611,U01480,post,P001426,1,2025-02-09T05:27:16
V0000238,U00807,post,P000088,1,2025-02-09T07:48:58
V0005674,U00707,post,P003073,1,2025-02-09T08:32:20
V0014212,U02621,comment,CM0005867,1,2025-02-09T09:23:47
V0008929,U01278,post,P000500,1,2025-02-09T10:25:26
V0004876,U02021,post,P002686,1,2025-02-09T10:51:27
V0008498,U00727,comment,CM0006472,1,2025-02-09T11:36:14
V0010946,U02724,comment,CM0000935,1,2025-02-09T11:48:30
V0003773,U02455,post,P001278,1,2025-02-09T11:55:23
V0001922,U00146,comment,CM0005007,1,2025-02-09T13:20:28
V0006505,U00102,post,P003587,1,2025-02-09T13:45:51
V0010925,U00914,post,P003008,1,2025-02-09T13:57:03
V0008288,U00050,post,P003603,1,2025-02-09T15:39:37
V0009322,U02814,post,P000762,1,2025-02-09T15:42:30
V0001294,U01212,post,P003731,1,2025-02-09T16:52:56
V0010855,U01987,post,P000380,1,2025-02-09T17:33:56
V0009247,U01869,post,P000048,1,2025-02-09T18:21:15
V0001112,U01612,comment,CM0003340,1,2025-02-09T21:18:39
V0008948,U02214,post,P002335,1,2025-02-09T21:47:28
V0006282,U01186,post,P001967,1,2025-02-09T21:53:20
V0005258,U00531,post,P003467,1,2025-02-09T22:57:45
